cellIndex	x	y	z	vol	b	h0	material	xNum	yNum	zNum	xInc	yInc	zInc	xStep	yStep	zStep
1821	26.27146997	0.05	77.4160069	1	1	0	18	1	1	1	0	0	0	1	1	1
1822	26.77146997	0.05	76.5499815	1	1	0	15	1	1	1	0	0	0	1	1	1
1823	27.27146997	0.05	75.68395609	1	1	0	15	1	1	1	0	0	0	1	1	1
1824	27.77146997	0.05	74.81793069	1	1	0	13	1	1	1	0	0	0	1	1	1
1825	28.27146997	0.05	73.95190528	1	1	0	4	1	1	1	0	0	0	1	1	1
1826	28.77146997	0.05	73.08587988	1	1	0	4	1	1	1	0	0	0	1	1	1
1827	29.27146997	0.05	72.21985448	1	1	0	10	1	1	1	0	0	0	1	1	1
1828	29.77146997	0.05	71.35382907	1	1	0	11	1	1	1	0	0	0	1	1	1
1829	30.27146997	0.05	70.48780367	1	1	0	11	1	1	1	0	0	0	1	1	1
1830	30.77146997	0.05	69.62177826	1	1	0	10	1	1	1	0	0	0	1	1	1
1831	31.27146997	0.05	68.75575286	1	1	0	13	1	1	1	0	0	0	1	1	1
1832	31.77146997	0.05	67.88972746	1	1	0	13	1	1	1	0	0	0	1	1	1
1833	32.27146997	0.05	67.02370205	1	1	0	46	1	1	1	0	0	0	1	1	1
1834	32.77146997	0.05	66.15767665	1	1	0	51	1	1	1	0	0	0	1	1	1
1835	33.27146997	0.05	65.29165125	1	1	0	51	1	1	1	0	0	0	1	1	1
1836	33.77146997	0.05	64.42562584	1	1	0	87	1	1	1	0	0	0	1	1	1
1837	34.27146997	0.05	63.55960044	1	1	0	93	1	1	1	0	0	0	1	1	1
1838	34.77146997	0.05	62.69357503	1	1	0	93	1	1	1	0	0	0	1	1	1
1839	35.27146997	0.05	61.82754963	1	1	0	75	1	1	1	0	0	0	1	1	1
1840	35.77146997	0.05	60.96152423	1	1	0	89	1	1	1	0	0	0	1	1	1
1841	36.27146997	0.05	60.09549882	1	1	0	89	1	1	1	0	0	0	1	1	1
1842	36.77146997	0.05	59.22947342	1	1	0	98	1	1	1	0	0	0	1	1	1
1843	37.27146997	0.05	58.36344802	1	1	0	87	1	1	1	0	0	0	1	1	1
1844	37.77146997	0.05	57.49742261	1	1	0	87	1	1	1	0	0	0	1	1	1
1845	38.27146997	0.05	56.63139721	1	1	0	87	1	1	1	0	0	0	1	1	1
1846	38.77146997	0.05	55.7653718	1	1	0	87	1	1	1	0	0	0	1	1	1
1847	39.27146997	0.05	54.8993464	1	1	0	87	1	1	1	0	0	0	1	1	1
1848	39.77146997	0.05	54.033321	1	1	0	87	1	1	1	0	0	0	1	1	1
1849	40.27146997	0.05	53.16729559	1	1	0	79	1	1	1	0	0	0	1	1	1
1850	40.77146997	0.05	52.30127019	1	1	0	79	1	1	1	0	0	0	1	1	1
1851	41.27146997	0.05	51.43524479	1	1	0	79	1	1	1	0	0	0	1	1	1
1852	41.77146997	0.05	50.56921938	1	1	0	82	1	1	1	0	0	0	1	1	1
1853	42.27146997	0.05	49.70319398	1	1	0	82	1	1	1	0	0	0	1	1	1
1854	42.77146997	0.05	48.83716857	1	1	0	82	1	1	1	0	0	0	1	1	1
1855	43.27146997	0.05	47.97114317	1	1	0	82	1	1	1	0	0	0	1	1	1
1856	43.77146997	0.05	47.10511777	1	1	0	91	1	1	1	0	0	0	1	1	1
1857	44.27146997	0.05	46.23909236	1	1	0	68	1	1	1	0	0	0	1	1	1
1858	44.77146997	0.05	45.37306696	1	1	0	54	1	1	1	0	0	0	1	1	1
1859	45.27146997	0.05	44.50704156	1	1	0	83	1	1	1	0	0	0	1	1	1
1860	45.77146997	0.05	43.64101615	1	1	0	88	1	1	1	0	0	0	1	1	1
1861	46.27146997	0.05	42.77499075	1	1	0	88	1	1	1	0	0	0	1	1	1
1862	46.77146997	0.05	41.90896534	1	1	0	88	1	1	1	0	0	0	1	1	1
1863	47.27146997	0.05	41.04293994	1	1	0	67	1	1	1	0	0	0	1	1	1
1864	47.77146997	0.05	40.17691454	1	1	0	67	1	1	1	0	0	0	1	1	1
1865	48.27146997	0.05	39.31088913	1	1	0	67	1	1	1	0	0	0	1	1	1
1866	48.77146997	0.05	38.44486373	1	1	0	44	1	1	1	0	0	0	1	1	1
1867	49.27146997	0.05	37.57883832	1	1	0	44	1	1	1	0	0	0	1	1	1
1868	49.77146997	0.05	36.71281292	1	1	0	42	1	1	1	0	0	0	1	1	1
1869	50.27146997	0.05	35.84678752	1	1	0	42	1	1	1	0	0	0	1	1	1
1870	50.77146997	0.05	34.98076211	1	1	0	42	1	1	1	0	0	0	1	1	1
1871	51.27146997	0.05	34.11473671	1	1	0	42	1	1	1	0	0	0	1	1	1
1872	51.77146997	0.05	33.24871131	1	1	0	42	1	1	1	0	0	0	1	1	1
1873	52.27146997	0.05	32.3826859	1	1	0	59	1	1	1	0	0	0	1	1	1
1874	52.77146997	0.05	31.5166605	1	1	0	59	1	1	1	0	0	0	1	1	1
1875	53.27146997	0.05	30.65063509	1	1	0	59	1	1	1	0	0	0	1	1	1
1876	53.77146997	0.05	29.78460969	1	1	0	59	1	1	1	0	0	0	1	1	1
1877	54.27146997	0.05	28.91858429	1	1	0	59	1	1	1	0	0	0	1	1	1
1878	54.77146997	0.05	28.05255888	1	1	0	59	1	1	1	0	0	0	1	1	1
1879	55.27146997	0.05	27.18653348	1	1	0	59	1	1	1	0	0	0	1	1	1
1880	55.77146997	0.05	26.32050808	1	1	0	45	1	1	1	0	0	0	1	1	1
1881	56.27146997	0.05	25.45448267	1	1	0	45	1	1	1	0	0	0	1	1	1
1882	56.77146997	0.05	24.58845727	1	1	0	59	1	1	1	0	0	0	1	1	1
1883	57.27146997	0.05	23.72243186	1	1	0	44	1	1	1	0	0	0	1	1	1
1884	57.77146997	0.05	22.85640646	1	1	0	44	1	1	1	0	0	0	1	1	1
1885	58.27146997	0.05	21.99038106	1	1	0	44	1	1	1	0	0	0	1	1	1
1886	58.77146997	0.05	21.12435565	1	1	0	77	1	1	1	0	0	0	1	1	1
1887	59.27146997	0.05	20.25833025	1	1	0	77	1	1	1	0	0	0	1	1	1
1888	59.77146997	0.05	19.39230485	1	1	0	77	1	1	1	0	0	0	1	1	1
1889	60.27146997	0.05	18.52627944	1	1	0	77	1	1	1	0	0	0	1	1	1
1890	60.77146997	0.05	17.66025404	1	1	0	86	1	1	1	0	0	0	1	1	1
1891	61.27146997	0.05	16.79422863	1	1	0	86	1	1	1	0	0	0	1	1	1
1892	61.77146997	0.05	15.92820323	1	1	0	86	1	1	1	0	0	0	1	1	1
1893	62.27146997	0.05	15.06217783	1	1	0	86	1	1	1	0	0	0	1	1	1
1894	62.77146997	0.05	14.19615242	1	1	0	86	1	1	1	0	0	0	1	1	1
1895	63.27146997	0.05	13.33012702	1	1	0	97	1	1	1	0	0	0	1	1	1
1896	63.77146997	0.05	12.46410162	1	1	0	100	1	1	1	0	0	0	1	1	1
1897	64.27146997	0.05	11.59807621	1	1	0	100	1	1	1	0	0	0	1	1	1
1898	64.77146997	0.05	10.73205081	1	1	0	98	1	1	1	0	0	0	1	1	1
1899	65.27146997	0.05	9.866025404	1	1	0	96	1	1	1	0	0	0	1	1	1
1900	65.77146997	0.05	9	1	1	0	91	1	1	1	0	0	0	1	1	1
1901	17.13749537	0.05	95.23651497	1	1	0	68	1	1	1	0	0	0	1	1	1
1902	17.63749537	0.05	94.37048957	1	1	0	68	1	1	1	0	0	0	1	1	1
1903	18.13749537	0.05	93.50446417	1	1	0	64	1	1	1	0	0	0	1	1	1
1904	18.63749537	0.05	92.63843876	1	1	0	64	1	1	1	0	0	0	1	1	1
1905	19.13749537	0.05	91.77241336	1	1	0	64	1	1	1	0	0	0	1	1	1
1906	19.63749537	0.05	90.90638796	1	1	0	64	1	1	1	0	0	0	1	1	1
1907	20.13749537	0.05	90.04036255	1	1	0	30	1	1	1	0	0	0	1	1	1
1908	20.63749537	0.05	89.17433715	1	1	0	30	1	1	1	0	0	0	1	1	1
1909	21.13749537	0.05	88.30831174	1	1	0	30	1	1	1	0	0	0	1	1	1
1910	21.63749537	0.05	87.44228634	1	1	0	30	1	1	1	0	0	0	1	1	1
1911	22.13749537	0.05	86.57626094	1	1	0	30	1	1	1	0	0	0	1	1	1
1912	22.63749537	0.05	85.71023553	1	1	0	13	1	1	1	0	0	0	1	1	1
1913	23.13749537	0.05	84.84421013	1	1	0	13	1	1	1	0	0	0	1	1	1
1914	23.63749537	0.05	83.97818473	1	1	0	13	1	1	1	0	0	0	1	1	1
1915	24.13749537	0.05	83.11215932	1	1	0	13	1	1	1	0	0	0	1	1	1
1916	24.63749537	0.05	82.24613392	1	1	0	34	1	1	1	0	0	0	1	1	1
1917	25.13749537	0.05	81.38010851	1	1	0	34	1	1	1	0	0	0	1	1	1
1918	25.63749537	0.05	80.51408311	1	1	0	34	1	1	1	0	0	0	1	1	1
1919	26.13749537	0.05	79.64805771	1	1	0	54	1	1	1	0	0	0	1	1	1
1920	26.63749537	0.05	78.7820323	1	1	0	25	1	1	1	0	0	0	1	1	1
1921	27.13749537	0.05	77.9160069	1	1	0	25	1	1	1	0	0	0	1	1	1
1922	27.63749537	0.05	77.0499815	1	1	0	12	1	1	1	0	0	0	1	1	1
1923	28.13749537	0.05	76.18395609	1	1	0	12	1	1	1	0	0	0	1	1	1
1924	28.63749537	0.05	75.31793069	1	1	0	12	1	1	1	0	0	0	1	1	1
1925	29.13749537	0.05	74.45190528	1	1	0	12	1	1	1	0	0	0	1	1	1
1926	29.63749537	0.05	73.58587988	1	1	0	12	1	1	1	0	0	0	1	1	1
1927	30.13749537	0.05	72.71985448	1	1	0	43	1	1	1	0	0	0	1	1	1
1928	30.63749537	0.05	71.85382907	1	1	0	43	1	1	1	0	0	0	1	1	1
1929	31.13749537	0.05	70.98780367	1	1	0	43	1	1	1	0	0	0	1	1	1
1930	31.63749537	0.05	70.12177826	1	1	0	43	1	1	1	0	0	0	1	1	1
1931	32.13749537	0.05	69.25575286	1	1	0	43	1	1	1	0	0	0	1	1	1
1932	32.63749537	0.05	68.38972746	1	1	0	75	1	1	1	0	0	0	1	1	1
1933	33.13749537	0.05	67.52370205	1	1	0	75	1	1	1	0	0	0	1	1	1
1934	33.63749537	0.05	66.65767665	1	1	0	63	1	1	1	0	0	0	1	1	1
1935	34.13749537	0.05	65.79165125	1	1	0	63	1	1	1	0	0	0	1	1	1
1936	34.63749537	0.05	64.92562584	1	1	0	74	1	1	1	0	0	0	1	1	1
1937	35.13749537	0.05	64.05960044	1	1	0	74	1	1	1	0	0	0	1	1	1
1938	35.63749537	0.05	63.19357503	1	1	0	66	1	1	1	0	0	0	1	1	1
1939	36.13749537	0.05	62.32754963	1	1	0	66	1	1	1	0	0	0	1	1	1
1940	36.63749537	0.05	61.46152423	1	1	0	90	1	1	1	0	0	0	1	1	1
1941	37.13749537	0.05	60.59549882	1	1	0	77	1	1	1	0	0	0	1	1	1
1942	37.63749537	0.05	59.72947342	1	1	0	74	1	1	1	0	0	0	1	1	1
1943	38.13749537	0.05	58.86344802	1	1	0	71	1	1	1	0	0	0	1	1	1
1944	38.63749537	0.05	57.99742261	1	1	0	79	1	1	1	0	0	0	1	1	1
1945	39.13749537	0.05	57.13139721	1	1	0	76	1	1	1	0	0	0	1	1	1
1946	39.63749537	0.05	56.2653718	1	1	0	72	1	1	1	0	0	0	1	1	1
1947	40.13749537	0.05	55.3993464	1	1	0	64	1	1	1	0	0	0	1	1	1
1948	40.63749537	0.05	54.533321	1	1	0	64	1	1	1	0	0	0	1	1	1
1949	41.13749537	0.05	53.66729559	1	1	0	79	1	1	1	0	0	0	1	1	1
1950	41.63749537	0.05	52.80127019	1	1	0	67	1	1	1	0	0	0	1	1	1
1951	42.13749537	0.05	51.93524479	1	1	0	67	1	1	1	0	0	0	1	1	1
1952	42.63749537	0.05	51.06921938	1	1	0	69	1	1	1	0	0	0	1	1	1
1953	43.13749537	0.05	50.20319398	1	1	0	69	1	1	1	0	0	0	1	1	1
1954	43.63749537	0.05	49.33716857	1	1	0	69	1	1	1	0	0	0	1	1	1
1955	44.13749537	0.05	48.47114317	1	1	0	69	1	1	1	0	0	0	1	1	1
1956	44.63749537	0.05	47.60511777	1	1	0	73	1	1	1	0	0	0	1	1	1
1957	45.13749537	0.05	46.73909236	1	1	0	73	1	1	1	0	0	0	1	1	1
1958	45.63749537	0.05	45.87306696	1	1	0	73	1	1	1	0	0	0	1	1	1
1959	46.13749537	0.05	45.00704156	1	1	0	76	1	1	1	0	0	0	1	1	1
1960	46.63749537	0.05	44.14101615	1	1	0	76	1	1	1	0	0	0	1	1	1
1961	47.13749537	0.05	43.27499075	1	1	0	60	1	1	1	0	0	0	1	1	1
1962	47.63749537	0.05	42.40896534	1	1	0	91	1	1	1	0	0	0	1	1	1
1963	48.13749537	0.05	41.54293994	1	1	0	91	1	1	1	0	0	0	1	1	1
1964	48.63749537	0.05	40.67691454	1	1	0	100	1	1	1	0	0	0	1	1	1
1965	49.13749537	0.05	39.81088913	1	1	0	100	1	1	1	0	0	0	1	1	1
1966	49.63749537	0.05	38.94486373	1	1	0	89	1	1	1	0	0	0	1	1	1
1967	50.13749537	0.05	38.07883832	1	1	0	93	1	1	1	0	0	0	1	1	1
1968	50.63749537	0.05	37.21281292	1	1	0	93	1	1	1	0	0	0	1	1	1
1969	51.13749537	0.05	36.34678752	1	1	0	93	1	1	1	0	0	0	1	1	1
1970	51.63749537	0.05	35.48076211	1	1	0	95	1	1	1	0	0	0	1	1	1
1971	52.13749537	0.05	34.61473671	1	1	0	95	1	1	1	0	0	0	1	1	1
1972	52.63749537	0.05	33.74871131	1	1	0	96	1	1	1	0	0	0	1	1	1
1973	53.13749537	0.05	32.8826859	1	1	0	96	1	1	1	0	0	0	1	1	1
1974	53.63749537	0.05	32.0166605	1	1	0	99	1	1	1	0	0	0	1	1	1
1975	54.13749537	0.05	31.15063509	1	1	0	99	1	1	1	0	0	0	1	1	1
1976	54.63749537	0.05	30.28460969	1	1	0	99	1	1	1	0	0	0	1	1	1
1977	55.13749537	0.05	29.41858429	1	1	0	99	1	1	1	0	0	0	1	1	1
1978	55.63749537	0.05	28.55255888	1	1	0	100	1	1	1	0	0	0	1	1	1
1979	56.13749537	0.05	27.68653348	1	1	0	100	1	1	1	0	0	0	1	1	1
1980	56.63749537	0.05	26.82050808	1	1	0	100	1	1	1	0	0	0	1	1	1
1981	57.13749537	0.05	25.95448267	1	1	0	100	1	1	1	0	0	0	1	1	1
1982	57.63749537	0.05	25.08845727	1	1	0	100	1	1	1	0	0	0	1	1	1
1983	58.13749537	0.05	24.22243186	1	1	0	100	1	1	1	0	0	0	1	1	1
1984	58.63749537	0.05	23.35640646	1	1	0	100	1	1	1	0	0	0	1	1	1
1985	59.13749537	0.05	22.49038106	1	1	0	100	1	1	1	0	0	0	1	1	1
1986	59.63749537	0.05	21.62435565	1	1	0	100	1	1	1	0	0	0	1	1	1
1987	60.13749537	0.05	20.75833025	1	1	0	95	1	1	1	0	0	0	1	1	1
1988	60.63749537	0.05	19.89230485	1	1	0	95	1	1	1	0	0	0	1	1	1
1989	61.13749537	0.05	19.02627944	1	1	0	72	1	1	1	0	0	0	1	1	1
1990	61.63749537	0.05	18.16025404	1	1	0	72	1	1	1	0	0	0	1	1	1
1991	62.13749537	0.05	17.29422863	1	1	0	72	1	1	1	0	0	0	1	1	1
1992	62.63749537	0.05	16.42820323	1	1	0	61	1	1	1	0	0	0	1	1	1
1993	63.13749537	0.05	15.56217783	1	1	0	76	1	1	1	0	0	0	1	1	1
1994	63.63749537	0.05	14.69615242	1	1	0	76	1	1	1	0	0	0	1	1	1
1995	64.13749537	0.05	13.83012702	1	1	0	68	1	1	1	0	0	0	1	1	1
1996	64.63749537	0.05	12.96410162	1	1	0	68	1	1	1	0	0	0	1	1	1
1997	65.13749537	0.05	12.09807621	1	1	0	60	1	1	1	0	0	0	1	1	1
1998	65.63749537	0.05	11.23205081	1	1	0	60	1	1	1	0	0	0	1	1	1
1999	66.13749537	0.05	10.3660254	1	1	0	48	1	1	1	0	0	0	1	1	1
2000	66.63749537	0.05	9.5	1	1	0	48	1	1	1	0	0	0	1	1	1
2001	18.00352078	0.05	95.73651497	1	1	0	74	1	1	1	0	0	0	1	1	1
2002	18.50352078	0.05	94.87048957	1	1	0	74	1	1	1	0	0	0	1	1	1
2003	19.00352078	0.05	94.00446417	1	1	0	74	1	1	1	0	0	0	1	1	1
2004	19.50352078	0.05	93.13843876	1	1	0	51	1	1	1	0	0	0	1	1	1
2005	20.00352078	0.05	92.27241336	1	1	0	51	1	1	1	0	0	0	1	1	1
2006	20.50352078	0.05	91.40638796	1	1	0	71	1	1	1	0	0	0	1	1	1
2007	21.00352078	0.05	90.54036255	1	1	0	71	1	1	1	0	0	0	1	1	1
2008	21.50352078	0.05	89.67433715	1	1	0	71	1	1	1	0	0	0	1	1	1
2009	22.00352078	0.05	88.80831174	1	1	0	71	1	1	1	0	0	0	1	1	1
2010	22.50352078	0.05	87.94228634	1	1	0	52	1	1	1	0	0	0	1	1	1
2011	23.00352078	0.05	87.07626094	1	1	0	52	1	1	1	0	0	0	1	1	1
2012	23.50352078	0.05	86.21023553	1	1	0	52	1	1	1	0	0	0	1	1	1
2013	24.00352078	0.05	85.34421013	1	1	0	52	1	1	1	0	0	0	1	1	1
2014	24.50352078	0.05	84.47818473	1	1	0	65	1	1	1	0	0	0	1	1	1
2015	25.00352078	0.05	83.61215932	1	1	0	65	1	1	1	0	0	0	1	1	1
2016	25.50352078	0.05	82.74613392	1	1	0	84	1	1	1	0	0	0	1	1	1
2017	26.00352078	0.05	81.88010851	1	1	0	84	1	1	1	0	0	0	1	1	1
2018	26.50352078	0.05	81.01408311	1	1	0	93	1	1	1	0	0	0	1	1	1
2019	27.00352078	0.05	80.14805771	1	1	0	76	1	1	1	0	0	0	1	1	1
2020	27.50352078	0.05	79.2820323	1	1	0	76	1	1	1	0	0	0	1	1	1
2021	28.00352078	0.05	78.4160069	1	1	0	76	1	1	1	0	0	0	1	1	1
2022	28.50352078	0.05	77.5499815	1	1	0	52	1	1	1	0	0	0	1	1	1
2023	29.00352078	0.05	76.68395609	1	1	0	52	1	1	1	0	0	0	1	1	1
2024	29.50352078	0.05	75.81793069	1	1	0	52	1	1	1	0	0	0	1	1	1
2025	30.00352078	0.05	74.95190528	1	1	0	85	1	1	1	0	0	0	1	1	1
2026	30.50352078	0.05	74.08587988	1	1	0	85	1	1	1	0	0	0	1	1	1
2027	31.00352078	0.05	73.21985448	1	1	0	69	1	1	1	0	0	0	1	1	1
2028	31.50352078	0.05	72.35382907	1	1	0	69	1	1	1	0	0	0	1	1	1
2029	32.00352078	0.05	71.48780367	1	1	0	62	1	1	1	0	0	0	1	1	1
2030	32.50352078	0.05	70.62177826	1	1	0	62	1	1	1	0	0	0	1	1	1
2031	33.00352078	0.05	69.75575286	1	1	0	85	1	1	1	0	0	0	1	1	1
2032	33.50352078	0.05	68.88972746	1	1	0	85	1	1	1	0	0	0	1	1	1
2033	34.00352078	0.05	68.02370205	1	1	0	46	1	1	1	0	0	0	1	1	1
2034	34.50352078	0.05	67.15767665	1	1	0	46	1	1	1	0	0	0	1	1	1
2035	35.00352078	0.05	66.29165125	1	1	0	33	1	1	1	0	0	0	1	1	1
2036	35.50352078	0.05	65.42562584	1	1	0	33	1	1	1	0	0	0	1	1	1
2037	36.00352078	0.05	64.55960044	1	1	0	31	1	1	1	0	0	0	1	1	1
2038	36.50352078	0.05	63.69357503	1	1	0	20	1	1	1	0	0	0	1	1	1
2039	37.00352078	0.05	62.82754963	1	1	0	31	1	1	1	0	0	0	1	1	1
2040	37.50352078	0.05	61.96152423	1	1	0	37	1	1	1	0	0	0	1	1	1
2041	38.00352078	0.05	61.09549882	1	1	0	37	1	1	1	0	0	0	1	1	1
2042	38.50352078	0.05	60.22947342	1	1	0	26	1	1	1	0	0	0	1	1	1
2043	39.00352078	0.05	59.36344802	1	1	0	26	1	1	1	0	0	0	1	1	1
2044	39.50352078	0.05	58.49742261	1	1	0	26	1	1	1	0	0	0	1	1	1
2045	40.00352078	0.05	57.63139721	1	1	0	26	1	1	1	0	0	0	1	1	1
2046	40.50352078	0.05	56.7653718	1	1	0	22	1	1	1	0	0	0	1	1	1
2047	41.00352078	0.05	55.8993464	1	1	0	22	1	1	1	0	0	0	1	1	1
2048	41.50352078	0.05	55.033321	1	1	0	22	1	1	1	0	0	0	1	1	1
2049	42.00352078	0.05	54.16729559	1	1	0	78	1	1	1	0	0	0	1	1	1
2050	42.50352078	0.05	53.30127019	1	1	0	78	1	1	1	0	0	0	1	1	1
2051	43.00352078	0.05	52.43524479	1	1	0	85	1	1	1	0	0	0	1	1	1
2052	43.50352078	0.05	51.56921938	1	1	0	85	1	1	1	0	0	0	1	1	1
2053	44.00352078	0.05	50.70319398	1	1	0	82	1	1	1	0	0	0	1	1	1
2054	44.50352078	0.05	49.83716857	1	1	0	77	1	1	1	0	0	0	1	1	1
2055	45.00352078	0.05	48.97114317	1	1	0	77	1	1	1	0	0	0	1	1	1
2056	45.50352078	0.05	48.10511777	1	1	0	90	1	1	1	0	0	0	1	1	1
2057	46.00352078	0.05	47.23909236	1	1	0	90	1	1	1	0	0	0	1	1	1
2058	46.50352078	0.05	46.37306696	1	1	0	90	1	1	1	0	0	0	1	1	1
2059	47.00352078	0.05	45.50704156	1	1	0	78	1	1	1	0	0	0	1	1	1
2060	47.50352078	0.05	44.64101615	1	1	0	78	1	1	1	0	0	0	1	1	1
2061	48.00352078	0.05	43.77499075	1	1	0	64	1	1	1	0	0	0	1	1	1
2062	48.50352078	0.05	42.90896534	1	1	0	64	1	1	1	0	0	0	1	1	1
2063	49.00352078	0.05	42.04293994	1	1	0	62	1	1	1	0	0	0	1	1	1
2064	49.50352078	0.05	41.17691454	1	1	0	62	1	1	1	0	0	0	1	1	1
2065	50.00352078	0.05	40.31088913	1	1	0	71	1	1	1	0	0	0	1	1	1
2066	50.50352078	0.05	39.44486373	1	1	0	71	1	1	1	0	0	0	1	1	1
2067	51.00352078	0.05	38.57883832	1	1	0	71	1	1	1	0	0	0	1	1	1
2068	51.50352078	0.05	37.71281292	1	1	0	70	1	1	1	0	0	0	1	1	1
2069	52.00352078	0.05	36.84678752	1	1	0	70	1	1	1	0	0	0	1	1	1
2070	52.50352078	0.05	35.98076211	1	1	0	70	1	1	1	0	0	0	1	1	1
2071	53.00352078	0.05	35.11473671	1	1	0	96	1	1	1	0	0	0	1	1	1
2072	53.50352078	0.05	34.24871131	1	1	0	96	1	1	1	0	0	0	1	1	1
2073	54.00352078	0.05	33.3826859	1	1	0	94	1	1	1	0	0	0	1	1	1
2074	54.50352078	0.05	32.5166605	1	1	0	94	1	1	1	0	0	0	1	1	1
2075	55.00352078	0.05	31.65063509	1	1	0	97	1	1	1	0	0	0	1	1	1
2076	55.50352078	0.05	30.78460969	1	1	0	97	1	1	1	0	0	0	1	1	1
2077	56.00352078	0.05	29.91858429	1	1	0	97	1	1	1	0	0	0	1	1	1
2078	56.50352078	0.05	29.05255888	1	1	0	97	1	1	1	0	0	0	1	1	1
2079	57.00352078	0.05	28.18653348	1	1	0	97	1	1	1	0	0	0	1	1	1
2080	57.50352078	0.05	27.32050808	1	1	0	97	1	1	1	0	0	0	1	1	1
2081	58.00352078	0.05	26.45448267	1	1	0	89	1	1	1	0	0	0	1	1	1
2082	58.50352078	0.05	25.58845727	1	1	0	89	1	1	1	0	0	0	1	1	1
2083	59.00352078	0.05	24.72243186	1	1	0	89	1	1	1	0	0	0	1	1	1
2084	59.50352078	0.05	23.85640646	1	1	0	99	1	1	1	0	0	0	1	1	1
2085	60.00352078	0.05	22.99038106	1	1	0	97	1	1	1	0	0	0	1	1	1
2086	60.50352078	0.05	22.12435565	1	1	0	94	1	1	1	0	0	0	1	1	1
2087	61.00352078	0.05	21.25833025	1	1	0	94	1	1	1	0	0	0	1	1	1
2088	61.50352078	0.05	20.39230485	1	1	0	90	1	1	1	0	0	0	1	1	1
2089	62.00352078	0.05	19.52627944	1	1	0	90	1	1	1	0	0	0	1	1	1
2090	62.50352078	0.05	18.66025404	1	1	0	94	1	1	1	0	0	0	1	1	1
2091	63.00352078	0.05	17.79422863	1	1	0	82	1	1	1	0	0	0	1	1	1
2092	63.50352078	0.05	16.92820323	1	1	0	75	1	1	1	0	0	0	1	1	1
2093	64.00352078	0.05	16.06217783	1	1	0	75	1	1	1	0	0	0	1	1	1
2094	64.50352078	0.05	15.19615242	1	1	0	73	1	1	1	0	0	0	1	1	1
2095	65.00352078	0.05	14.33012702	1	1	0	55	1	1	1	0	0	0	1	1	1
2096	65.50352078	0.05	13.46410162	1	1	0	27	1	1	1	0	0	0	1	1	1
2097	66.00352078	0.05	12.59807621	1	1	0	67	1	1	1	0	0	0	1	1	1
2098	66.50352078	0.05	11.73205081	1	1	0	67	1	1	1	0	0	0	1	1	1
2099	67.00352078	0.05	10.8660254	1	1	0	56	1	1	1	0	0	0	1	1	1
2100	67.50352078	0.05	10	1	1	0	48	1	1	1	0	0	0	1	1	1
2101	18.86954618	0.05	96.23651497	1	1	0	68	1	1	1	0	0	0	1	1	1
2102	19.36954618	0.05	95.37048957	1	1	0	74	1	1	1	0	0	0	1	1	1
2103	19.86954618	0.05	94.50446417	1	1	0	74	1	1	1	0	0	0	1	1	1
2104	20.36954618	0.05	93.63843876	1	1	0	74	1	1	1	0	0	0	1	1	1
2105	20.86954618	0.05	92.77241336	1	1	0	54	1	1	1	0	0	0	1	1	1
2106	21.36954618	0.05	91.90638796	1	1	0	54	1	1	1	0	0	0	1	1	1
2107	21.86954618	0.05	91.04036255	1	1	0	54	1	1	1	0	0	0	1	1	1
2108	22.36954618	0.05	90.17433715	1	1	0	30	1	1	1	0	0	0	1	1	1
2109	22.86954618	0.05	89.30831174	1	1	0	33	1	1	1	0	0	0	1	1	1
2110	23.36954618	0.05	88.44228634	1	1	0	33	1	1	1	0	0	0	1	1	1
2111	23.86954618	0.05	87.57626094	1	1	0	33	1	1	1	0	0	0	1	1	1
2112	24.36954618	0.05	86.71023553	1	1	0	24	1	1	1	0	0	0	1	1	1
2113	24.86954618	0.05	85.84421013	1	1	0	24	1	1	1	0	0	0	1	1	1
2114	25.36954618	0.05	84.97818473	1	1	0	24	1	1	1	0	0	0	1	1	1
2115	25.86954618	0.05	84.11215932	1	1	0	23	1	1	1	0	0	0	1	1	1
2116	26.36954618	0.05	83.24613392	1	1	0	23	1	1	1	0	0	0	1	1	1
2117	26.86954618	0.05	82.38010851	1	1	0	43	1	1	1	0	0	0	1	1	1
2118	27.36954618	0.05	81.51408311	1	1	0	52	1	1	1	0	0	0	1	1	1
2119	27.86954618	0.05	80.64805771	1	1	0	52	1	1	1	0	0	0	1	1	1
2120	28.36954618	0.05	79.7820323	1	1	0	78	1	1	1	0	0	0	1	1	1
2121	28.86954618	0.05	78.9160069	1	1	0	78	1	1	1	0	0	0	1	1	1
2122	29.36954618	0.05	78.0499815	1	1	0	78	1	1	1	0	0	0	1	1	1
2123	29.86954618	0.05	77.18395609	1	1	0	23	1	1	1	0	0	0	1	1	1
2124	30.36954618	0.05	76.31793069	1	1	0	23	1	1	1	0	0	0	1	1	1
2125	30.86954618	0.05	75.45190528	1	1	0	23	1	1	1	0	0	0	1	1	1
2126	31.36954618	0.05	74.58587988	1	1	0	45	1	1	1	0	0	0	1	1	1
2127	31.86954618	0.05	73.71985448	1	1	0	45	1	1	1	0	0	0	1	1	1
2128	32.36954618	0.05	72.85382907	1	1	0	45	1	1	1	0	0	0	1	1	1
2129	32.86954618	0.05	71.98780367	1	1	0	45	1	1	1	0	0	0	1	1	1
2130	33.36954618	0.05	71.12177826	1	1	0	53	1	1	1	0	0	0	1	1	1
